,matchId,conversationId,playerId,chatTime,intentClass,utterance,score
7568,2372,10219,Uchiha Madara,1677,O,kukita,0.002259405329823494
7569,1049,4711,iamGROOT|,-20,O,lol WARD,0.002691313624382019
7570,1473,6539,AvalonDevil,3702,O,GOOOD GAME,0.04299034923315048
7571,373,1584,亗 Ӎ҉尺. Ʀ҉Øわ乇レ �,1574,O,ty wp,0.03750962018966675
7572,1727,7502,ssamael,2137,O,I just kidding  its gg,0.1639740765094757
7573,1733,7514,Spac[E]Man,2546,O,gg,0.07572552561759949
7574,885,3992,Silverly,251,O,kale,0.004416786599904299
7575,1218,5426,NB,-67,O,ty,0.13184742629528046
7576,2287,9775,Mikasa,3856,I,we won,0.0008905232534743845
7577,502,2219,JR - Ddaji,72,O,hi,0.001078799250535667
7578,2858,12077,through emptiness and tears,1691,O,:D,0.0009723007096908987
7579,2718,11605,Macke,2775,O,maybe not stand so close then,0.0013208664022386074
7580,833,3769,I am Barney,1670,I,ez mid,0.016288459300994873
7581,2408,10327,GenuineHybrid,2515,E,i had to solo while these fucks didnt realise i just got the gem,0.9834032654762268
7582,1635,7145,Ahuhyeah,3012,O,gg,0.07572552561759949
7583,1778,7696,JB,946,O,follow me on instagram i have big boobs too,0.8898636102676392
7584,280,1157,.TSG.BeAstAR(=>u)Sitout,1519,I,looooollll ez,0.2133030891418457
7585,2297,9814,小野寺 小咲 Onodera Kosaki,454,O,:D,0.0009723007096908987
7586,817,3680,forestfaiRY,2177,O,was actually pretty funny,0.0007615391514264047
7587,2136,9176,Perreo,1030,E,talk about my ds nigga,0.823036789894104
7588,2136,9179,•D©•,1890,E,very stupid WK,0.9947073459625244
7589,2642,11265,TUNAK TUNAK TUN,353,O,GG,0.07572552561759949
7590,1553,6812,PS.Chloë Grace Moretz,2511,E,fucking idiotly team,0.9975056052207947
7591,315,1350,Empty,-64,E,this cunt ingame too,0.8559955358505249
7592,1924,8274,Ministop Caltext,1934,O,oh wat a combo,0.003882836550474167
7593,76,297,AfroSamourAie,2255,E,can't swin retard team,0.8167434930801392
7594,1900,8201,Noob Spirit,2783,O,k,0.0036563549656420946
7595,2795,11869,†sMs† ™,1709,O,sorry,0.0011068542953580618
7596,1378,6046,Jesus,1942,E,gg afk 2 4k mmr mm tasty shit,0.9800350666046143
7597,1480,6555,HASHT5 f0r lif3,2062,A,commend,0.0016442436026409268
7598,2711,11551,Ленка,1037,I,feed ),0.0007758500287309289
7599,1835,7961,[EE's Disciple],387,E,fucker,0.9942745566368103
7600,1829,7938,UniqueOne,-31,O,hook top,0.0209373589605093
7601,1829,7944,소녀시대-김태연,3380,O,thx for throw,0.014709009788930416
7602,463,2009,XXX,1321,O,fkn internet,0.0032893316820263863
7603,1402,6162,■↨↨↨pUckMe↨↨↨■,2003,O,hahaha,0.027525994926691055
7604,2358,10154,GOB,2021,O,lovely pudge,0.4384881556034088
7605,1986,8556,I Come For Souls,1766,O,Gg,0.07572552561759949
7606,2239,9564,Kirito,1973,O,Fuck fucking zeus,0.9977408647537231
7607,1540,6787,Otaku boy 16,-25,O,y,0.004064850974828005
7608,182,756,チャンス,1689,O,keep talkin,0.001594215864315629
7609,482,2113,Bobby Shmurda,2216,O,too pro,0.013577793724834919
7610,446,1932,recovery,2090,O,gg,0.07572552561759949
7611,29,100,Sleepy Hollow,1488,O,are you sure? haha,0.0012351630721241236
7612,822,3717,щ(゜ロ゜щ),256,O,amen,0.0027754860930144787
7613,2709,11543,TABUNOK SLAYER !,1702,I,EZ OF MY LIFE EZZZ,0.020546531304717064
7614,773,3523,i<3SweetiePie=>,2701,O,baby?,0.0015835223020985723
7615,2258,9632,Cassss,1887,O,lol,0.009585244581103325
7616,2457,10517,llอสุจิ ค่วย�,2488,I,ez,0.00734320841729641
7617,1451,6424,MuGiwaRa*,2050,O,lol,0.009585244581103325
7618,236,989,Sean M,2278,E,noob?,0.4958672523498535
7619,1096,4911,spOuk,1716,O,nope,0.007561769802123308
7620,2863,12088,JinJo,83,O,LOL,0.009585244581103325
7621,1504,6654,Salzkruste,870,O,:=,0.0012385165318846703
7622,505,2254,Pop to the top,828,O,yolo,0.03188236802816391
7623,821,3710,Salt of the SEA,375,O,wait la,0.004006659146398306
7624,1559,6836,dpkg,764,O,xd,0.002221793169155717
7625,104,386,ニコラス ブラウン,166,I,you arent even funny stop trying so hard,0.0675126239657402
7626,2411,10330,<-|g|A|Y|<->|L|o|R|d|->,-16,O,same,0.0011343765072524548
7627,2311,9879,poisnn,1017,O,nice slark yes pro slark,0.01901344768702984
7628,1872,8109,Ondoy,2116,E,NOOB ENEMY,0.4877049922943115
7629,3024,12837,Teolog,1086,E,lol clok cock,0.9353110194206238
7630,1144,5147,Bro Mitzvah,13,E,haha Free hit,0.23047029972076416
7631,277,1139,Renascent,1218,O,wk you mean?,0.0016281752614304423
7632,2780,11814,Klaus Michaelson,989,O,:)),0.0008498313254676759
7633,1097,4915,Moltres,328,O,yes,0.000940853264182806
7634,1486,6592,Teletubbies,3110,O,11 11,0.001414465019479394
7635,47,174,Audible Chocolate,1572,O,gg,0.07572552561759949
7636,705,3227,PassionHD,-55,O,sure,0.0007942398078739643
7637,1576,6934,Baka - Senpai,1911,E,noob? u noob Wr,0.8870425820350647
7638,2469,10578,NeverMind,3244,I,wp mag ez zeus,0.023882398381829262
7639,439,1875,Ｂ Ｅ Ｎ Ｎ,989,A,k i report,0.0010870834812521935
7640,1559,6840,Mynuts,1991,O,cmon,0.0008729920373298228
7641,2360,10172,Pablo Picasso,2846,A,wp potm commending potm,0.006158003583550453
7642,179,749,YOTR,2460,A,report pudge,0.31098002195358276
7643,660,2986,에이핑크.박초롱,2151,O,lol,0.009585244581103325
7644,92,352,fucking reborn,2318,E,fucking ember,0.9960004687309265
7645,566,2555,Waiting to Retire,-30,O,can we go now?,0.000846010516397655
7646,2140,9200,Osecond,1106,O,how many low prio u guys left ? we end ur suffer,0.8130273222923279
7647,1376,6028,I WILL ONLY SAFELANE,2022,O,CAPS LOCK 4HEAD,0.04490626975893974
7648,822,3727,Rigby,2052,O,BKB WR,0.002367230597883463
7649,173,717,SNOWBALL,3613,O,last games bh,0.005172044970095158
7650,622,2807,Joker,-24,O,ow,0.02682296559214592
7651,61,242,Luxury,1807,A,go ff tards,0.23377546668052673
7652,1483,6567,William Wallace,290,O,reborn,0.0012449577916413546
7653,208,885,Sora,1873,O,lalalal bad game heeeeeeeeeeeeeeeee,0.21682924032211304
7654,930,4180,the first weaboo,2871,O,test your might,0.03755507618188858
7655,1560,6853,kadal_kutub,2588,O,CRY,0.2163381576538086
7656,1765,7643,[HBunny] Armad@,10,O,fuck u,0.997381865978241
7657,1036,4654,rewban,2571,O,HAHAHHA no silence FROM QOP XDDDD HAHAHHAAH BLINK INTO TA WTF IS THIS,0.7999553084373474
7658,2332,9976,DSwissK,1636,E,all lanes lost,0.0030180111061781645
7659,2127,9125,Sylvius,1112,O,hunt hunt hunt,0.018585067242383957
7660,1561,6861,STOP!!!,1503,O,gg necro hahaha burn burn burn,0.947902500629425
7661,849,3841,iXYY,2178,O,gg,0.07572552561759949
7662,706,3239,NothingElse,2910,I,GG GG EZ mid,0.5996934771537781
7663,32,113,ezbreezy,498,O,DC,0.001081763650290668
7664,835,3783,攀登,1615,O,one day,0.0010801274329423904
7665,995,4435,David 'varj' Varjavandi͡,968,O,does he have tp YES! WTF,0.7673423886299133
7666,440,1880,(R),787,I,AGHAHAHHAHA gg fail mid,0.6085783243179321
7667,2162,9270,KvargmeisteR^,2701,I,ez game lion u called gg?,0.08289451897144318
7668,1454,6430,"<font face=""impact"">Mr.P",1487,O,dun run,0.018682999536395073
7669,1228,5464,FISHSTICKS,2380,I,easiest game of my life,0.002083568600937724
7670,241,1013,[DTGP]stop crying,2876,E,NOOB,0.6841338276863098
7671,2258,9627,GGWP,1026,O,owned,0.0012293432373553514
7672,1721,7489,"RUN, VITYA, RUN",2489,O,gg,0.07572552561759949
7673,2739,11681,Црвена Звезда,1787,I,bad spokesman,0.007220650091767311
7674,2379,10248,Coco,1652,I,blame time gg boys,0.36293819546699524
7675,104,386,#Kabalzzz,179,E,Rq shits,0.9699563980102539
7676,1846,8015,Rayzden,2274,O,hehe ^_^,0.0022572255693376064
7677,1893,8168,R4zoR,1061,E,can u shut the fuck up u rat,0.9986135959625244
7678,867,3917,Yung Lean,1859,O,gg,0.07572552561759949
7679,2854,12067,Toxicity,2344,O,pa reci,0.027381716296076775
7680,834,3771,Batmon,2528,I,ez,0.00734320841729641
7681,464,2017,rum,149,O,gg Antifun wins again,0.07375441491603851
7682,1130,5093,Dildabeast,2854,O,"yeah had 1k ping for a good 10 minutes , 3 of us did pretty unfortunate",0.008410642854869366
7683,749,3432,ArCtiC WoLBOrG,2203,O,?,0.0009243296226486564
7684,926,4155,:>ShibataPlexC$PG,1663,O,:>,0.0014483181294053793
7685,1334,5849,Sergio,410,O,sorry clinkz))0,0.004654962103813887
7686,1223,5453,jaynanners,2900,O,GG,0.07572552561759949
7687,5,23,$uƒfer,1577,O,gg,0.07572552561759949
7688,1022,4574,Klaus,1026,O,hahaha,0.027525994926691055
7689,1181,5301,jameszxc,2203,O,THEY WILL SMOKE CARE,0.7565977573394775
7690,2092,8967,?irtualghost,1795,O,you got baited ?,0.0038765398785471916
7691,958,4279,gooddess,1262,O,sad,0.016270628198981285
7692,1404,6176,D҉ Ʀ҉ A҉ G҉N҉E҉ E҉ L,3236,O,Gg,0.07572552561759949
7693,965,4325,call me nastya,762,A,report pls mider,0.0008800618234090507
7694,72,292,Road To 0K,2241,O,and he got treads :D,0.0007475280435755849
7695,1823,7917,TwB-skineeZ,2047,A,no report alche for noob,0.33756789565086365
7696,1976,8507,~ALOHADANCE,571,E,yeah bitches fuckin get greedy,0.9983575940132141
7697,994,4432,Hatebreeder1,1791,O,WOW MMore ulties?,0.0016555743059143424
7698,592,2680,Ayaness,1767,O,riki pro haaa,0.0382075197994709
7699,1289,5698,xD,3435,O,sad blame time,0.016904378309845924
7700,2713,11577,hurts,3163,O,??,0.002295661950483918
7701,324,1378,Serizawa Tatskei,2651,O,gg,0.07572552561759949
7702,2384,10266,D4D.EldestDad.420,1762,O,have  abreak have a kit kat,0.0023967286106199026
7703,2256,9616,Here is Lucille ...,1912,O,sf not his fault lion was really good,0.0018354012863710523
7704,1040,4681,coconut,2163,O,qop lord,0.02015436626970768
7705,439,1875,juicebox,1044,O,liar,0.8136057257652283
7706,777,3547,soy papá,2268,O,100% white ^^,0.0030893629882484674
7707,197,830,captain shkiper mactavish,3164,O,1 on 5 go,0.007432086858898401
7708,1036,4654,rewban,2618,E,THIS TAEM XDDDD WTF IOS THIS SHTI,0.8441680073738098
7709,52,189,LieutenantRoastABotch,3368,E,game is over now i dont have to play with idiot lion,0.9406806230545044
7710,426,1808,StefCika,1718,E,a fucking idiot i just wanted some fun im on like a 4 winning streak withj pudge ggwp,0.9979348182678223
7711,2624,11161,S.H.I.E.L.D,1018,O,thats jugger talk first,0.07053689658641815
7712,2236,9556,SeNpAi_2StOnE,2314,O,lolz hahahha,0.026880474761128426
7713,261,1077,Fiddler,1649,O,LMAO,0.008379613049328327
7714,193,818,TGL,1451,E,trash like g eg,0.9398420453071594
7715,1268,5620,Flowerwall,657,O,wtf,0.9081693887710571
7716,153,622,Paradox-|X,1955,O,Not ;D No time,0.0010983161628246307
7717,2066,8858,Baklava2Go,1915,A,tuiny and necro afk,0.009913005866110325
7718,1265,5611,KEKOSAAAAAN,1880,O,mirana ultra damage go doom and w/e,0.06826328486204147
7719,444,1910,L.FaNTaSia,350,E,rpeott bitch really bitch,0.9960461258888245
7720,1240,5518,Joreruuuuu!,2637,O,gg,0.07572552561759949
7721,1800,7825,Internet Explorer,2720,O,Aw,0.003509943373501301
7722,1279,5672,oi,365,O,thanks,0.0007007452077232301
7723,2470,10581,^ LiFeSteaL ^,551,I,nice feed gg,0.31580424308776855
7724,896,4038,R-G-1,2340,O,lol,0.009585244581103325
7725,479,2099,Bravo,3598,O,win  noiw sf,0.02225385792553425
7726,2210,9436,Kavu Manning,1332,O,nt,0.0013475528685376048
7727,626,2828,Yellow Submarine,1728,O,go AM Push now,0.00334363617002964
7728,2624,11160,Standin.TheLastOne,682,O,haha,0.012916994281113148
7729,2357,10143,Bιg Boѕѕ,-58,A,Ty my bro will connect in awhile,0.008241977542638779
7730,2932,12420,FallenAngel,50,O,go farm easy line qop,0.0072547271847724915
7731,2532,10865,Evry Dej ájm šafling,1465,E,suck my balls,0.997126042842865
7732,1507,6671,CR[i]SLOY :),555,O,hahaha,0.027525994926691055
7733,498,2206,G.A.T.E.L YO RAIMU,2003,O,LOL FUCK,0.9869252443313599
7734,2236,9556,Kribensis,2299,O,how was mid wr,0.017458705231547356
7735,1284,5680,W3W,1155,O,nice voker,0.07843545079231262
7736,202,859,1000boa,3203,O,u re just losing time,0.17900966107845306
7737,1530,6752,Samgz,1429,O,¯\_(ツ)_/¯,0.004604057874530554
7738,149,600,[MNI]HOODINI,-52,O,i always think hat one day  right,0.0008108403999358416
7739,2053,8806,Ove-dew,358,E,can u fuck off?,0.9967911839485168
7740,2501,10744,fasteddy,3609,A,report this moron,0.9144108891487122
7741,1694,7360,WynnieMynimo:Re (つ・ω・)�,1295,O,naah im happy,0.0033135516569018364
7742,315,1350,SENGSENG,-64,A,wp tiny 10mins,0.007896604016423225
7743,2077,8910,я звезда,2593,O,on huskar,0.0008484767749905586
7744,476,2078,LocK~♥~,1595,O,gem b,0.0008179005235433578
7745,2755,11736,EVERY GAME 4 RETARD ON TEAM,1700,O,know how to steal but dont know how to play,0.04971238970756531
7746,433,1832,El Dude,-1,O,next lvl,0.003887074999511242
7747,323,1374,turtleman,3383,O,blame game slardar #1 au,0.0356379933655262
7748,1434,6325,Jason Williams,602,O,?,0.0009243296226486564
7749,2569,10969,BBz,1761,O,nice ult,0.0065906173549592495
7750,2504,10750,#7K,2206,O,sven kill,0.8935955166816711
7751,704,3226,WADE !!,1741,O,intro ? lost from begin intro ?,0.0008487723534926772
7752,455,1979,Trunks,949,A,report this viper plz And pa,0.020064011216163635
7753,2357,10143,Ywp,-58,O,but I gotta be strong,0.0011868017027154565
7754,595,2694,KeepAwake,1739,O,He's angry,0.2818964123725891
7755,493,2168,Frozen Throne,2147,O,yeah i hope we meet again ^^,0.0008944997098296881
7756,1762,7642,gugoslav,2147,O,:D,0.0009723007096908987
7757,2935,12444,Insert your nick here,2208,E,I'M GOING TO ANAL RAPE YOU I SWEAR BUT I LOVE YOU SO MUCH ANYWAY,0.9909145832061768
7758,1710,7440,Fex,-63,E,report zeus noob mid,0.07450109720230103
7759,628,2838,P-Dragon,2013,O,gg,0.07572552561759949
7760,2424,10385,3xperT.~,2700,O,hahahha,0.01679093763232231
7761,169,684,Divine Law,347,O,qop ditched you,0.07800798118114471
7762,1782,7731,SLARDAR PLAYER,2227,O,hahahahaha stfu 8th win streak with slardar,0.29370710253715515
7763,2408,10323,Mathiu,45,I,wtf this is us,0.8363860845565796
7764,745,3416,Quetzal,2368,O,ROFL ROFL,0.19511790573596954
7765,1320,5804,casanova,3059,O,lol,0.009585244581103325
7766,2490,10691,n_n,1301,O,uh?,0.000880746403709054
7767,261,1076,HellFire,1471,E,dem void too noob good game anyways,0.4241463243961334
7768,2200,9418,Ikki,1622,O,HEHEHE aime me now? tomb,0.043462980538606644
7769,170,698,grillz,2574,O,i love losting,0.07977238297462463
7770,1372,6008,turtle,2382,O,i thought zeus lost mid hahaa,0.025936948135495186
7771,249,1053,Rick,2451,O,black hole ready so just back off,0.34979313611984253
7772,1270,5634,[PLG].BrY,2131,O,WEW HITTER WEAK :) } WHAHAHHA,0.06085468456149101
7773,747,3422,Da Vinci,793,O,17,0.0011076427763327956
7774,2,10,WtW|Tweedle Dee & Tweedle Dum,430,O,XD for sure this time we willw ait i said,0.012958481907844543
7775,637,2861,in soviet russia,332,O,yeah,0.0015659051714465022
7776,1641,7175,J__A__D__E,3002,I,Hahha ez,0.021923715248703957
7777,2728,11641,сенсей,1869,O,yes ty My aura very useful,0.005018280353397131
7778,2893,12250,by#,2172,E,stop def,0.14586077630519867
7779,149,611,DeathxSeraph,1749,O,lets quit,0.024299856275320053
7780,2047,8794,Pug Charlie,1941,O,#bited #rekt,0.22901788353919983
7781,380,1620,Ohhh Yeah?,1329,O,oh lol ur teammates lol oh lol,0.011029007844626904
7782,1114,5007,A  n  d  r  4,919,O,XD,0.002221793169155717
7783,2029,8711,Pacatos,3004,O,gg,0.07572552561759949
7784,773,3517,CLaY,1416,O,lol hahahahahahah,0.07894302904605865
7785,1669,7274,*Kenz-Wars*,2050,A,W8 play fair guys,0.0010778573341667652
7786,18,55,17% broken hero,1349,A,ebola silencer alchemist reportd,0.003774387761950493
7787,77,302,???,1164,O,nice ult qoup,0.019618703052401543
7788,1086,4886,Doggey,1674,O,iq 1000 cm btw just ran into ta,0.0016217181691899896
7789,2731,11658,[?],1236,O,like u,0.24143552780151367
7790,2130,9151,Wololo,4375,O,gg,0.07572552561759949
7791,313,1338,Yz-Exait,-18,E,he lag gg peru,0.3669278025627136
7792,2628,11193,ДОЛЖАНСКИЙ КОЛЬК,2248,O,GG,0.07572552561759949
7793,2226,9523,KIMOKI,541,I,ez,0.00734320841729641
7794,177,727,ICanDoAllThings,1172,A,wait dude,0.0024710334837436676
7795,2366,10196,22,959,O,)),0.0007637234521098435
7796,615,2770,upset player,459,O,D:,0.0009155260631814599
7797,628,2834,P-Dragon,52,A,lets wait,0.0015397054376080632
7798,2911,12326,[CNB]Còi Đẹp Trai,1702,O,t.y,0.001986440736800432
7799,896,4039,tehdilgerer,2484,O,worth it ES?,0.004189850762486458
7800,1705,7415,Mr-Toong,568,O,eh,0.0037861159071326256
7801,773,3521,CLaY,2169,E,aww n oob,0.5734193325042725
7802,1216,5424,Zackyis,75,O,ty,0.13184742629528046
7803,284,1197,Thug life,3413,O,lmao yes he is,0.001502931583672762
7804,1801,7830,Ariana Grande <33,2085,O,do you,0.02829243615269661
7805,441,1894,Mox,1182,O,this morphg,0.5081098079681396
7806,498,2206,PHP [ Peace Heart Pasuruan ],2001,O,haha,0.012916994281113148
7807,1210,5415,Mắc Bệnh Nan Y,1902,O,=))),0.0009398878901265562
7808,1402,6161,■↨↨↨pUckMe↨↨↨■,1866,O,gg,0.07572552561759949
7809,1036,4654,rewban,2655,O,XDDDD,0.016035284847021103
7810,323,1374,Higher neck problems,3456,O,gg,0.07572552561759949
7811,463,2009,Simple,1290,O,yo,0.1495387703180313
7812,1127,5080,Death - Cab,281,O,:V,0.0011284078937023878
7813,2317,9922,†m@r3k†,2493,O,gg,0.07572552561759949
7814,1377,6035,(Ĝ҉ Ǻ҉ Ӎ҉ Ế҉)*Juanzxc?,1733,O,ahhaha wtf,0.8657810688018799
7815,1426,6270,ASI,2050,E,you mother fucker,0.9978218078613281
7816,570,2574,Infernal,-30,O,fattttttttttttttttttttttttttttttt,0.7959913611412048
7817,358,1517,Standin. ♥ DownedPanda ♥ |Q,1945,O,initiating wallhacks?,0.019356736913323402
7818,656,2979,kazakazzi,1341,O,its the other way,0.0019884100183844566
7819,2256,9616,hAunt,1874,O,ff,0.004415788687765598
7820,2472,10597,rEVOLVEr,2778,O,yup,0.0007131388410925865
7821,820,3707,kek kek kek,557,O,?,0.0009243296226486564
7822,227,950,Tazman,780,A,reported,0.0007370561943389475
7823,2711,11564,NjinjoNjinja,3525,E,ranked tech idiot...,0.9679012894630432
7824,1780,7710,Morgana <3,1122,O,3 VS 5?,0.000965835468377918
7825,363,1530,FriendlyFang™,1634,O,"Solo lane, with farm alch",0.12536463141441345
7826,2461,10542,next.rikimaru,2911,I,ISI,0.0035475953482091427
7827,2373,10227,dragon slayer,2338,O,this team worse than that one,0.04676528647542
7828,2621,11147,•Be Water My friend_^*,2109,O,OMG,0.0008082060376182199
7829,525,2340,TechNO!!!,258,O,pls,0.0010670262854546309
7830,249,1052,Rick,2321,O,lol i'll stop playing enigma,0.0157662071287632
7831,1832,7959,arcadian,3683,O,1vs9,0.0026895864866673946
7832,666,3026,bello vacanze,2027,A,LOL i muted him,0.012367029674351215
7833,2700,11506,ImTN,2245,O,GG,0.07572552561759949
7834,23,80,@preuve,85,O,COME WHERE,0.004749509505927563
7835,891,4018,A.L,1067,O,lol,0.009585244581103325
7836,608,2755,kuya mark,3192,O,GGWP comeback,0.0034024345222860575
7837,1419,6227,Maxim Makarov,575,O,Everyone dooes that u did fine,0.008426150307059288
7838,1931,8307,Be'el chan,157,A,Reconnecting bruh cant wait?,0.0010420270264148712
7839,1471,6523,S a y,2191,O,?,0.0009243296226486564
7840,153,622,raging fury,1973,O,wtf,0.9081693887710571
7841,185,775,Lemon Party Hats,-18,A,only if you report spec for not knowing how the fuck to draft,0.9646379947662354
7842,1016,4556,Jon,2292,E,"smurfs with 5k account, yes gg account boosting like 'pros'",0.00683404179289937
7843,2508,10765,YANG TERLEWATKAN,461,E,6100 ONLY FARMING TWF WTF,0.47278961539268494
7844,1878,8122,[SAD]Sim,2754,O,no they were good arrows,0.0011040432145819068
7845,1895,8174,Henk,74,O,polease?,0.0010819848394021392
7846,2088,8950,MilkMan,-47,E,with amchong hai TANCHEEYUAN - 0162282307 CALL HIM FOR FREE FUCK but..his face...,0.9930387139320374
7847,1751,7584,AceJT,2972,O,,0.0019954408053308725
7848,530,2384,Rawdog,3178,O,gg,0.07572552561759949
7849,1741,7529,YORKSHIRE,1312,O,you re all good people,0.0006750057218596339
7850,2468,10568,430,1059,I,waw die,0.9000383019447327
7851,876,3961,ayy lmao,1396,O,im fighting top[ 5 min,0.0014547768514603376
7852,1859,8068,"Bashuki (""MeLoDY"") Yamato",1899,O,haha,0.012916994281113148
7853,133,517,FeedDaddyBigFail,1802,O,rofl LOL,0.04559316113591194
7854,2739,11681,R.oUcHtA  ^.........^,1786,E,wait fuckinng russiinn tard,0.9955254197120667
7855,439,1875,papa,619,O,es resume,0.0010237600654363632
7856,411,1741,Shiro Shinigami,2533,O,LEL JUGGN OMG,0.006246552802622318
7857,541,2466,Monnnnnnnnnnnnnnnnnnnnnnnnnnnn,1640,O,srsly though who the hell designed OD,0.5516774654388428
7858,1475,6545,OMG,249,E,fuck NS G,0.9977610111236572
7859,2376,10233,Thrall,220,E,nop? nice retarded,0.8977428674697876
7860,2765,11780,SANTEEE,1864,I,retard sd Noob spirit wuith eagis? ez,0.8338319063186646
7861,2546,10903,новичок,986,I,lol we lost already dw,0.03316512703895569
7862,2924,12404,RoMan.EmPirEs :v,1085,O,EZE AM,0.004198538139462471
7863,2061,8836,Grabba,625,O, i wanna play,0.006985744461417198
7864,1739,7520,HappY GooDVibeS,177,A,w8 coming sone soon,0.057842135429382324
7865,449,1951,KAIST.Shadows,2296,O,enough im not,0.03572969138622284
7866,2135,9166,HANEY,2379,O,noo,0.05964060127735138
7867,1847,8023,松杨,2889,E,no dumbass tree we gonna report u he wasnt afk hetp help he push,0.9326575398445129
7868,2084,8931,Ertå o.O,598,O,ait,0.006431785877794027
7869,950,4245,"{RaSTa"""":""""LEe}''",19,O,ahwh,0.002167612547054887
7870,3021,12830,Peruanos = maricones,2942,E,what a peru player,0.04307343065738678
7871,428,1811,Jason,2282,O,ggwp,0.017286844551563263
7872,1158,5213,i smell like shit!,1515,O,so?,0.0009373695938847959
7873,517,2314,DDK[538],1521,E,JUST END fuck u all,0.9960867166519165
7874,901,4064,BoBoDaPro,1549,O,baited AF,0.020627813413739204
7875,2935,12444,Потный Луи,2241,E,you mam,0.20537768304347992
7876,1853,8046,Anne Frank the Hedgehog,3508,O,?,0.0009243296226486564
7877,1983,8539,"Plata, o Plomo?",2924,O,wouldnt give you sthe satisfaction,0.08655475080013275
7878,2256,9616,emphemeral <3 Ksy,1906,O,and feed sf,0.0012981577310711145
7879,891,4019,A.L,1500,O,u have a lot money bait,0.04656561464071274
7880,2357,10143,Bιg Boѕѕ,-58,A,guys w8 plz,0.035675205290317535
7881,1419,6227,Flash,204,E,u blinked into io D:DD dagger the tiny etc etc you fucked nice csing,0.9970867037773132
7882,1658,7268,Blank.ディマス,2322,O,ikkeh,0.07239032536745071
7883,896,4033,tehdilgerer,201,O,guys,0.00868163537234068
7884,495,2176,stinky dinky,1782,O,thats like saying i rekt a ranged creep 10 times,0.024707499891519547
7885,2919,12368,Nuxies,736,O,._.,0.001747610280290246
7886,2501,10739,nygmA,1955,E,XD  this fukcing invoker and phenix win this shit,0.99739670753479
7887,1841,7983,Cador,619,O,last hit ?,0.012039285153150558
7888,2396,10299,OT.xiao步,1678,I,too ez,0.04751275107264519
7889,2063,8843,228,-30,O,rly viper?(,0.0011561954161152244
7890,842,3802,KN.4ever.♥™®,469,O,why always top go mid and gank ember hes fat,0.8959693312644958
7891,415,1761,pya.Freak,3082,O,gg,0.07572552561759949
7892,2900,12269,shefulainen,544,E,if u report him i shut up just pls reprot the braidnead monkey,0.8683754205703735
7893,2167,9283,"Тема же,ну",2916,O,gg commend ogre,0.03357567638158798
7894,413,1746,x5.xt_unknown,1580,O,ye,0.06279270350933075
7895,2004,8624,_XaD_,1880,I,gg ez,0.348817378282547
7896,1656,7258,George Costanza,1528,O,yeah sweet dude,0.0014121163403615355
7897,490,2149,johnnycas [the comeback],2969,O,GG,0.07572552561759949
7898,837,3788,Kulet.BeLS,2210,O,End n,0.006359977647662163
7899,464,2027,leagueoflegends.com/register,1821,O,ggwp guys was fun,0.0034311492927372456
7900,1182,5306,R,510,O,ZZ,0.01831190288066864
7901,2148,9227,...,2628,O,gg,0.07572552561759949
7902,1024,4594,+::TricKy VicKy::@+,3540,O,gg lag,0.365469753742218
7903,1270,5637,爵士鼓 (Natalie),2554,O,ty,0.13184742629528046
7904,1037,4665,COOL DOWN YO,2648,E,we lost troll doesnt FUCKIN CARE,0.9963622689247131
7905,2299,9819,whipwhipneyney :D,16,O,lol,0.009585244581103325
7906,545,2480,*onemizzudie*,3399,A,commend me late game ty wew,0.07796939462423325
7907,497,2195,AlpenlieBENZ,2525,O,get my divine yie  divine qop so strong,0.1483975052833557
7908,2473,10608,HyAC,2724,O,:(,0.0009026943589560688
7909,940,4215,BLESSED WITHOUT SUCCESS,2008,O,sorry guys its past pheonix's bed time,0.01496860571205616
7910,626,2828,leasey^,1857,E,How do u feel getting fucked up by pinoy autistic gyro rofl,0.9973189234733582
7911,773,3520,Heey Niks,2084,O,S o?,0.0023971993941813707
7912,2624,11163,NEGA WHUT?,2064,I,EZ someone died,0.09963835030794144
7913,1644,7197,Death,2369,O,GG supported,0.0015523082111030817
7914,858,3879,LQD.Sail,1286,O,rekt welp,0.016044490039348602
7915,2011,8653,shitttttttttttt,2597,O,ggggg,0.48254430294036865
7916,1700,7399,EG.Suwail,1202,O,oh?,0.0010687276953831315
7917,1638,7156,AMG C63,2296,E,golbal party 4 shitty players,0.9612534642219543
7918,2384,10266,t r a s h m a s t e r,1865,O,;_;,0.0012047148775309324
7919,1341,5868,Eldar+4,2134,I,ez,0.00734320841729641
7920,357,1513,SUPERfly,3518,O,[pota,0.011574432253837585
7921,447,1941,"Hyoudou, Issei",2852,O,we got the last laugh bat,0.033185925334692
7922,178,735,zMorka,2097,O,thats all?,0.0009466931805945933
7923,1584,6960,G.H.O.S.T,2225,O,gg,0.07572552561759949
7924,648,2932,Eric Cantona,2824,I,fail grammar,0.16795918345451355
7925,1899,8195,Simply amazin ☻,2491,O,watch only??? haha,0.007244122680276632
7926,2224,9511,林俊杰,1743,O,lol wp ta auto die,0.8485597372055054
7927,2037,8734,The Big Bad Wolf,220,O,So lucky its unreal ur loosing every lane rmemeber that sk,0.028911402449011803
7928,560,2545,Agness <3,1612,O,wow,0.0010622779373079538
